id,pair,direction,entry_price,stop_loss,tp1,tp2,close_price,pnl_percent,entry_time,close_time,status,ai_score,total_score,feat_adx,feat_rsi,feat_rsi_momentum,feat_ema_deviation,feat_atr_percent,feat_trend_line,feat_body_ratio
BTCUSDT_2380,BTCUSDT,LONG,118426.71875,117040.164286,119813.273214,121893.104911,121893.104911,2.927,2380,2026-07-04T06:03:52.383269+00:00,TP_HIT,30.41,72.16,39.5545,58.3495,,,,,
BTCUSDT_2382,BTCUSDT,LONG,118368.125,116901.581027,119834.668973,122034.484933,122034.484933,3.0974,2382,2026-07-04T06:03:52.383274+00:00,TP_HIT,30.27,72.11,35.0993,63.3347,,,,,
BTCUSDT_2383,BTCUSDT,LONG,118798.289062,117309.064286,120287.513839,122521.351004,122521.351004,3.1339,2383,2026-07-04T06:03:52.408968+00:00,TP_HIT,30.23,63.96,35.8384,65.2055,,,,,
BTCUSDT_2385,BTCUSDT,LONG,119306.8125,117838.152121,120775.472879,122978.463449,122978.463449,3.0775,2385,2026-07-04T06:03:52.411300+00:00,TP_HIT,28.75,71.5,39.8099,74.4283,,,,,
BTCUSDT_2402,BTCUSDT,LONG,122809.148438,120664.460491,124953.836384,128170.868304,120664.460491,-1.7464,2402,2026-07-04T06:03:52.417863+00:00,SL_HIT,25.62,62.39,19.2857,62.8155,,,,,
BTCUSDT_2407,BTCUSDT,SHORT,118269.46875,120843.877567,115695.059933,111833.446708,111833.446708,5.4418,2407,2026-07-04T06:03:52.490439+00:00,TP_HIT,25.62,62.66,19.8149,47.008,,,,,
BTCUSDT_2428,BTCUSDT,SHORT,115407.0625,116656.100781,114158.024219,112284.466797,116656.100781,-1.0823,2428,2026-07-04T06:03:52.452634+00:00,SL_HIT,26.13,70.45,47.8347,35.2288,,,,,
BTCUSDT_2429,BTCUSDT,SHORT,115287.9375,116516.638393,114059.236607,112216.185268,116516.638393,-1.0658,2429,2026-07-04T06:03:52.452644+00:00,SL_HIT,27.7,66.85,48.7331,29.4573,,,,,
BTCUSDT_2430,BTCUSDT,SHORT,115053.335938,116287.746205,113818.92567,111967.310268,116287.746205,-1.0729,2430,2026-07-04T06:03:52.452652+00:00,SL_HIT,28.32,64.15,49.6439,26.63,,,,,
BTCUSDT_2433,BTCUSDT,SHORT,116241.859375,117693.730134,114789.988616,112612.182478,112612.182478,3.1225,2433,2026-07-04T06:03:52.467073+00:00,TP_HIT,28.08,65.48,41.3566,37.2478,,,,,
BTCUSDT_2437,BTCUSDT,SHORT,113787.046875,115780.839174,111793.254576,108802.566127,115780.839174,-1.7522,2437,2026-07-04T06:03:52.490452+00:00,SL_HIT,24.86,69.39,40.8838,25.924,,,,,
BTCUSDT_2438,BTCUSDT,SHORT,113166.703125,115235.563058,111097.843192,107994.553292,115235.563058,-1.8282,2438,2026-07-04T06:03:52.490460+00:00,SL_HIT,24.86,64.08,42.5001,21.7853,,,,,
BTCUSDT_2439,BTCUSDT,SHORT,112828.023438,114943.692411,110712.354464,107538.851004,114943.692411,-1.8751,2439,2026-07-04T06:03:52.490465+00:00,SL_HIT,24.86,60.6,43.9708,21.1287,,,,,
BTCUSDT_2462,BTCUSDT,LONG,115092.039062,112915.277567,117268.800558,120533.942801,112915.277567,-1.8913,2462,2026-07-04T06:03:52.506761+00:00,SL_HIT,24.5,64.88,34.5165,59.5732,,,,,
BTCUSDT_2474,BTCUSDT,SHORT,110787.195312,112948.519196,108625.871429,105383.885603,112948.519196,-1.9509,2474,2026-07-04T06:03:52.532840+00:00,SL_HIT,24.86,62.61,43.6577,26.908,,,,,
BTCUSDT_2498,BTCUSDT,SHORT,108279.335938,110517.701228,106040.970647,102683.422712,110517.701228,-2.0672,2498,2026-07-04T06:03:52.579163+00:00,SL_HIT,25.11,61.89,29.2815,34.5984,,,,,
BTCUSDT_2502,BTCUSDT,SHORT,108708.304688,110666.790067,106749.819308,103812.091239,110666.790067,-1.8016,2502,2026-07-04T06:03:52.583172+00:00,SL_HIT,24.86,64.94,41.7028,29.45,,,,,
BTCUSDT_2512,BTCUSDT,SHORT,107691.960938,108900.354576,106483.567299,104670.976842,108900.354576,-1.1221,2512,2026-07-04T06:03:52.569943+00:00,SL_HIT,28.38,66.12,60.9407,41.7397,,,,,
BTCUSDT_2518,BTCUSDT,LONG,110348.945312,108477.193415,112220.69721,115028.325056,115028.325056,4.2405,2518,2026-07-04T06:03:52.670079+00:00,TP_HIT,24.5,67.54,34.7634,61.1455,,,,,
BTCUSDT_2577,BTCUSDT,LONG,115507.789062,114054.457812,116961.120313,119141.117188,114054.457812,-1.2582,2577,2026-07-04T06:03:52.758811+00:00,SL_HIT,26.09,65.54,25.2098,84.3754,,,,,
BTCUSDT_2588,BTCUSDT,LONG,115818.53125,114466.734263,117170.328237,119198.023717,114466.734263,-1.1672,2588,2026-07-04T06:03:52.706091+00:00,SL_HIT,26.04,61.42,72.9597,67.5243,,,,,
BTCUSDT_2638,BTCUSDT,SHORT,114676.945312,115433.836272,113920.054353,112784.717913,112784.717913,1.6501,2638,2026-07-04T06:03:52.758819+00:00,TP_HIT,29.21,60.42,42.1144,40.9303,,,,,
BTCUSDT_2639,BTCUSDT,SHORT,112604.617188,113610.467634,111598.766741,110089.991071,113610.467634,-0.8933,2639,2026-07-04T06:03:52.778958+00:00,SL_HIT,26.18,70.47,46.071,15.9258,,,,,
BTCUSDT_2641,BTCUSDT,SHORT,112926.960938,114048.678348,111805.243527,110122.667411,110122.667411,2.4833,2641,2026-07-04T06:03:52.793835+00:00,TP_HIT,28.22,70.24,55.3042,13.6666,,,,,
BTCUSDT_2642,BTCUSDT,SHORT,112236.992188,113433.487946,111040.496429,109245.75279,113433.487946,-1.066,2642,2026-07-04T06:03:52.778971+00:00,SL_HIT,25.15,61.85,57.1689,11.8782,,,,,
BTCUSDT_2644,BTCUSDT,SHORT,112370.6875,113768.36942,110973.00558,108876.482701,113768.36942,-1.2438,2644,2026-07-04T06:03:52.778977+00:00,SL_HIT,26.64,61.16,62.1674,18.6807,,,,,
BTCUSDT_2658,BTCUSDT,SHORT,111380.210938,113017.965848,109742.456027,107285.823661,113017.965848,-1.4704,2658,2026-07-04T06:03:52.834525+00:00,SL_HIT,29.38,61.83,43.0675,42.6185,,,,,
BTCUSDT_2659,BTCUSDT,SHORT,111532.453125,113152.446094,109912.460156,107482.470703,113152.446094,-1.4525,2659,2026-07-04T06:03:52.834535+00:00,SL_HIT,28.08,67.16,41.4832,36.6895,,,,,
BTCUSDT_2660,BTCUSDT,SHORT,109417.929688,111351.036272,107484.823103,104585.163225,111351.036272,-1.7667,2660,2026-07-04T06:03:52.826065+00:00,SL_HIT,24.86,68.97,41.5986,27.664,,,,,
BTCUSDT_2661,BTCUSDT,SHORT,109041.296875,110975.757478,107106.836272,104205.145368,110975.757478,-1.7741,2661,2026-07-04T06:03:52.826078+00:00,SL_HIT,24.86,60.85,41.3412,26.7628,,,,,
BTCUSDT_2663,BTCUSDT,SHORT,109342.929688,111209.990737,107475.868638,104675.277065,111209.990737,-1.7075,2663,2026-07-04T06:03:52.826084+00:00,SL_HIT,25.62,64.59,38.8047,32.4756,,,,,
BTCUSDT_2683,BTCUSDT,LONG,113873.539062,112710.179576,115036.898549,116781.937779,116781.937779,2.5541,2683,2026-07-04T06:03:52.854280+00:00,TP_HIT,31.8,70.54,59.6297,88.7286,,,,,
BTCUSDT_2684,BTCUSDT,LONG,114370.828125,113146.135045,115595.521205,117432.560826,113146.135045,-1.0708,2684,2026-07-04T06:03:52.843834+00:00,SL_HIT,30.13,64.45,61.4692,91.1314,,,,,
BTCUSDT_2685,BTCUSDT,LONG,114396.523438,113152.524554,115640.522321,117506.520647,113152.524554,-1.0874,2685,2026-07-04T06:03:52.843846+00:00,SL_HIT,31.01,62.32,63.7905,91.0478,,,,,
BTCUSDT_2690,BTCUSDT,LONG,114451.210938,112762.892299,116139.529576,118672.007533,118672.007533,3.6879,2690,2026-07-04T06:03:52.861928+00:00,TP_HIT,33.01,68.03,75.6327,80.826,,,,,
BTCUSDT_2694,BTCUSDT,LONG,116769.90625,115040.899777,118498.912723,121092.422433,121092.422433,3.7017,2694,2026-07-04T06:03:52.878025+00:00,TP_HIT,28.61,71.45,73.1877,79.6019,,,,,
BTCUSDT_2695,BTCUSDT,LONG,117421.914062,115582.472768,119261.355357,122020.517299,122020.517299,3.9163,2695,2026-07-04T06:03:52.878033+00:00,TP_HIT,27.78,62.58,72.366,81.0722,,,,,
BTCUSDT_2700,BTCUSDT,LONG,118811.609375,116971.524219,120651.694531,123411.822266,123411.822266,3.8719,2700,2026-07-04T06:03:52.879678+00:00,TP_HIT,27.78,61.74,62.4892,76.5681,,,,,
BTCUSDT_2701,BTCUSDT,LONG,119966.578125,118052.696987,121880.459263,124751.280971,124751.280971,3.9884,2701,2026-07-04T06:03:52.892858+00:00,TP_HIT,28.26,70.14,62.0603,85.4056,,,,,
BTCUSDT_2706,BTCUSDT,LONG,120438.4375,118528.393415,122348.481585,125213.547712,125213.547712,3.9648,2706,2026-07-04T06:03:52.892866+00:00,TP_HIT,27.78,62.08,72.7372,84.9692,,,,,
BTCUSDT_2713,BTCUSDT,LONG,121813.265625,119970.935491,123655.595759,126419.09096,119970.935491,-1.5124,2713,2026-07-04T06:03:52.936691+00:00,SL_HIT,27.78,61.06,77.4295,71.8365,,,,,
BTCUSDT_2714,BTCUSDT,LONG,121952.351562,120120.866629,123783.836496,126531.063895,120120.866629,-1.5018,2714,2026-07-04T06:03:52.936702+00:00,SL_HIT,28.13,60.83,76.9222,71.4146,,,,,
BTCUSDT_2716,BTCUSDT,LONG,123789.421875,122000.030022,125578.813728,128262.901507,122000.030022,-1.4455,2716,2026-07-04T06:03:52.916984+00:00,SL_HIT,24.7,62.07,71.9654,70.6322,,,,,
BTCUSDT_2717,BTCUSDT,LONG,124878.234375,122964.841406,126791.627344,129661.716797,122964.841406,-1.5322,2717,2026-07-04T06:03:52.895437+00:00,SL_HIT,27.05,66.44,69.2893,76.253,,,,,
BTCUSDT_2722,BTCUSDT,LONG,123893.648438,122106.717522,125680.579353,128360.975725,122106.717522,-1.4423,2722,2026-07-04T06:03:52.916994+00:00,SL_HIT,26.77,60.13,54.8135,57.55,,,,,
BTCUSDT_2749,BTCUSDT,SHORT,119072.296875,121820.477009,116324.116741,112201.84654,112201.84654,5.77,2749,2026-07-04T06:03:52.949662+00:00,TP_HIT,24.5,61.37,18.1419,39.8552,,,,,
BTCUSDT_2750,BTCUSDT,SHORT,116787.390625,119752.23471,113822.54654,109375.280413,109375.280413,6.3467,2750,2026-07-04T06:03:52.949670+00:00,TP_HIT,24.86,63.1,21.3048,26.5667,,,,,
BTCUSDT_2751,BTCUSDT,SHORT,113236.429688,117551.578125,108921.28125,102448.558594,102448.558594,9.5269,2751,2026-07-04T06:03:53.196121+00:00,TP_HIT,26.34,60.85,26.1657,21.8335,,,,,
BTCUSDT_2785,BTCUSDT,SHORT,108573.742188,111584.311496,105563.172879,101047.318917,111584.311496,-2.7728,2785,2026-07-04T06:03:53.030833+00:00,SL_HIT,26.34,63.05,33.8938,37.0617,,,,,
BTCUSDT_2786,BTCUSDT,SHORT,108320.664062,111249.408705,105391.91942,100998.802455,111249.408705,-2.7038,2786,2026-07-04T06:03:53.029188+00:00,SL_HIT,26.34,60.8,35.8762,36.7922,,,,,
BTCUSDT_2847,BTCUSDT,LONG,114479.851562,113146.858147,115812.844978,117812.3351,113146.858147,-1.1644,2847,2026-07-04T06:03:53.130461+00:00,SL_HIT,25.72,70.29,48.7132,88.2142,,,,,
BTCUSDT_2849,BTCUSDT,LONG,115579.359375,114192.218304,116966.500446,119047.212054,114192.218304,-1.2002,2849,2026-07-04T06:03:53.122065+00:00,SL_HIT,25.26,60.53,56.496,88.4368,,,,,
BTCUSDT_2855,BTCUSDT,LONG,114215.25,112564.689174,115865.810826,118341.652065,112564.689174,-1.4451,2855,2026-07-04T06:03:53.130471+00:00,SL_HIT,26.64,61.92,66.5362,68.8543,,,,,
BTCUSDT_2870,BTCUSDT,SHORT,106452.898438,109622.186161,103283.610714,98529.679129,109622.186161,-2.9772,2870,2026-07-04T06:03:53.147321+00:00,SL_HIT,26.34,63.57,35.8735,20.1612,,,,,
BTCUSDT_2893,BTCUSDT,SHORT,105821.195312,107627.810714,104014.579911,101304.656808,101304.656808,4.2681,2893,2026-07-04T06:03:53.196130+00:00,TP_HIT,24.86,62.4,26.2499,25.2629,,,,,
BTCUSDT_2895,BTCUSDT,SHORT,106541.421875,108664.459598,104418.384152,101233.827567,101233.827567,4.9817,2895,2026-07-04T06:03:53.196135+00:00,TP_HIT,25.62,60.98,30.9594,32.0364,,,,,
BTCUSDT_2897,BTCUSDT,SHORT,104495.375,107037.825781,101952.924219,98139.248047,107037.825781,-2.4331,2897,2026-07-04T06:03:53.256425+00:00,SL_HIT,24.86,66.19,37.3906,28.3815,,,,,
BTCUSDT_2899,BTCUSDT,SHORT,103363.5625,106095.248326,100631.876674,96534.347935,106095.248326,-2.6428,2899,2026-07-04T06:03:53.245019+00:00,SL_HIT,26.34,67.95,41.1076,21.3812,,,,,
BTCUSDT_2934,BTCUSDT,LONG,106184.195312,104447.585045,107920.80558,110525.720982,104447.585045,-1.6355,2934,2026-07-04T06:03:53.259796+00:00,SL_HIT,24.5,60.01,25.3359,74.3299,,,,,
BTCUSDT_2936,BTCUSDT,LONG,105806.75,103903.462946,107710.037054,110564.967634,103903.462946,-1.7988,2936,2026-07-04T06:03:53.259806+00:00,SL_HIT,25.0,63.86,28.0845,73.5104,,,,,
BTCUSDT_2954,BTCUSDT,SHORT,98650.992188,101547.78683,95754.197545,91409.00558,91409.00558,7.341,2954,2026-07-04T06:03:53.316739+00:00,TP_HIT,26.34,60.52,18.435,28.4148,,,,,
BTCUSDT_2963,BTCUSDT,SHORT,96275.25,99846.357589,92704.142411,87347.481027,87347.481027,9.2732,2963,2026-07-04T06:03:53.316752+00:00,TP_HIT,26.34,62.25,37.2018,33.4189,,,,,
BTCUSDT_2964,BTCUSDT,SHORT,95620.632812,99087.301228,92153.964397,86953.961775,86953.961775,9.0636,2964,2026-07-04T06:03:53.316759+00:00,TP_HIT,26.34,64.39,40.335,29.5586,,,,,
BTCUSDT_3034,BTCUSDT,LONG,92738.070312,89730.129687,95746.010938,100257.921875,89730.129687,-3.2435,3034,2026-07-04T06:03:53.420805+00:00,SL_HIT,25.2,66.7,31.8848,54.9658,,,,,
BTCUSDT_3128,BTCUSDT,SHORT,84542.445312,87212.876897,81872.013728,77866.36635,87212.876897,-3.1587,3128,2026-07-04T06:03:53.536800+00:00,SL_HIT,25.7,67.77,29.9681,36.5176,,,,,
BTCUSDT_3148,BTCUSDT,LONG,88758.171875,87707.438951,89808.904799,91385.004185,87707.438951,-1.1838,3148,2026-07-04T06:03:53.576336+00:00,SL_HIT,26.63,60.6,28.8707,66.5334,,,,,
BTCUSDT_3150,BTCUSDT,LONG,89919.90625,88841.508371,90998.304129,92615.900949,88841.508371,-1.1993,3150,2026-07-04T06:03:53.569568+00:00,SL_HIT,26.92,66.02,32.185,73.7811,,,,,
BTCUSDT_3155,BTCUSDT,SHORT,87509.335938,89201.104911,85817.566964,83279.913504,89201.104911,-1.9332,3155,2026-07-04T06:03:53.603252+00:00,SL_HIT,24.5,64.9,32.6345,43.6514,,,,,
BTCUSDT_3190,BTCUSDT,LONG,90032.414062,89264.1375,90800.690625,91953.105469,89264.1375,-0.8533,3190,2026-07-04T06:03:53.631666+00:00,SL_HIT,30.26,65.34,21.4806,83.981,,,,,
